,zespol,slupek,nazwa_zespolu,szer_geo,dlug_geo,late,all
3146,3044,10,Wilanów,52.168195,21.084302,0,0
3147,3044,12,Wilanów,52.167408,21.084807,0,0
3148,3044,71,Wilanów,52.168034,21.084109,0,1
3149,3045,01,Vogla,52.158788,21.087344,0,3
3150,3045,02,Vogla,52.160352,21.086672,3,6
3151,3045,03,Vogla,52.159841,21.088980,0,5
3152,3045,04,Vogla,52.159356,21.085549,0,3
3153,3046,01,Powsinek,52.150847,21.091590,0,3
3154,3046,02,Powsinek,52.153205,21.091613,1,5
3155,3046,03,Powsinek,52.151272,21.093197,0,0
3156,3046,07,Powsinek,52.155665,21.090462,0,0
3157,3047,02,Pałacowa,52.147566,21.093290,1,5
3158,3047,51,Pałacowa,52.147632,21.092821,0,3
3159,3048,01,Czekoladowa,52.132183,21.101014,0,3
3160,3048,02,Czekoladowa,52.133012,21.100987,2,4
3161,3049,01,Rosochata,52.126978,21.103404,0,4
3162,3049,02,Rosochata,52.128282,21.103862,2,3
3163,3049,03,Rosochata,52.128053,21.104490,0,0
3164,3050,01,Przekorna,52.124865,21.102351,0,3
3165,3050,02,Przekorna,52.124717,21.102277,1,1
3166,3050,03,Przekorna,52.124162,21.102747,0,2
3167,3050,04,Przekorna,52.123277,21.102896,1,3
3168,3051,01,Waflowa,52.118218,21.103422,0,3
3169,3051,02,Waflowa,52.119094,21.102302,0,2
3170,3051,03,Waflowa,52.121200,21.103420,0,2
3171,3051,04,Waflowa,52.119884,21.103965,1,3
3172,3052,01,Andrutowa,52.123114,21.098371,0,1
3173,3052,02,Andrutowa,52.123145,21.098543,0,1
3174,3052,03,Andrutowa,52.122062,21.097890,0,3
3175,3052,04,Andrutowa,52.123210,21.097206,1,4
3176,3053,01,Gąsek,52.120926,21.093298,0,1
3177,3053,02,Gąsek,52.121135,21.093885,0,1
3178,3055,01,Stare Kabaty,52.130482,21.084199,0,3
3179,3055,02,Stare Kabaty,52.130667,21.084196,0,3
3180,3056,01,Powsin-Park Kultury,52.116730,21.092890,0,1
3181,3057,01,Bartycka,52.212080,21.046970,5,17
3182,3057,02,Bartycka,52.212310,21.047312,1,16
3183,3057,03,Bartycka,52.211760,21.048230,0,5
3184,3057,05,Bartycka,52.210430,21.047460,0,3
3185,3058,01,Sielce,52.205835,21.048555,1,17
3186,3058,02,Sielce,52.207867,21.048549,1,18
3187,3058,03,Sielce,52.207182,21.050559,1,5
3188,3058,54,Sielce,52.207134,21.047348,3,18
3189,3059,01,Chełmska,52.201452,21.049765,1,16
3190,3059,02,Chełmska,52.203749,21.049677,0,16
3191,3059,04,Chełmska,52.202458,21.048404,0,0
3192,3059,05,Chełmska,52.202166,21.048487,0,0
3193,3060,01,al.Witosa,52.196257,21.052439,3,20
3194,3060,02,al.Witosa,52.199018,21.051419,0,16
3195,3060,03,al.Witosa,52.196965,21.050617,0,9
3196,3060,04,al.Witosa,52.198052,21.052987,0,7
3197,3061,02,Pl.Bernardyński,52.194802,21.054680,1,19
3198,3062,01,Gołkowska,52.192266,21.057083,1,14
3199,3062,02,Gołkowska,52.193049,21.058357,0,7
3200,3062,03,Gołkowska,52.192970,21.057627,1,9
3201,3063,01,Limanowskiego,52.189553,21.060490,1,15
3202,3063,02,Limanowskiego,52.190924,21.059325,0,14
3203,3064,01,Goraszewska,52.185968,21.064485,3,20
3204,3064,02,Goraszewska,52.186050,21.064899,0,9
3205,3064,03,Goraszewska,52.187567,21.063203,0,4
3206,3064,04,Goraszewska,52.186141,21.062652,1,12
3207,3065,01,Sadyba,52.181762,21.068999,1,6
3208,3065,02,Sadyba,52.182764,21.068458,0,18
3209,3065,03,Sadyba,52.181311,21.068822,0,4
3210,3065,05,Sadyba,52.181370,21.068980,0,3
3211,3065,06,Sadyba,52.181510,21.068830,0,2
3212,3065,07,Sadyba,52.181640,21.069131,0,1
3213,3066,01,Wiertnicza,52.178400,21.072937,2,4
3214,3066,02,Wiertnicza,52.180226,21.071164,0,9
3215,3066,03,Wiertnicza,52.179577,21.072573,1,4
3216,3067,01,Łowcza,52.174364,21.078300,1,5
3217,3067,02,Łowcza,52.175536,21.077581,0,4
3218,3068,01,Kosiarzy,52.170862,21.081922,2,5
3219,3068,02,Kosiarzy,52.172268,21.080955,0,4
3220,3069,01,Budexpo,52.212736,21.059344,0,5
3221,3069,02,Budexpo,52.213127,21.057677,1,4
3222,3070,01,Figowa,52.212344,21.067313,1,6
3223,3070,02,Figowa,52.212397,21.067805,1,4
3224,3071,01,Łososiowa,52.212126,21.073541,1,6
3225,3071,02,Łososiowa,52.211714,21.074182,1,5
3226,3072,01,Siekierkowska,52.208792,21.077375,1,5
3227,3072,02,Siekierkowska,52.208895,21.077351,1,5
3228,3073,01,Gąsocińska,52.205280,21.074540,0,2
3229,3073,02,Gąsocińska,52.206373,21.074547,1,2
3230,3074,02,Ananasowa,52.203101,21.075566,1,2
3231,3075,01,Antoniewska,52.200613,21.077361,0,2
3232,3075,02,Antoniewska,52.200368,21.077901,1,2
3233,3076,01,Kaloryczna,52.198701,21.081295,0,2
3234,3076,02,Kaloryczna,52.198919,21.080832,1,2
3235,3077,01,Ogrody Działkowe Budowlani II,52.197167,21.085133,0,2
3236,3077,02,Ogrody Działkowe Budowlani II,52.197468,21.084860,1,2
3237,3078,01,Augustówka,52.194973,21.087822,0,2
3238,3078,02,Augustówka,52.194501,21.087763,1,2
3239,3079,01,EC Siekierki,52.193368,21.084006,0,2
3240,3079,02,EC Siekierki,52.193092,21.083968,1,2
3241,3079,03,EC Siekierki,52.193349,21.085026,0,3
3242,3079,04,EC Siekierki,52.193336,21.085129,0,4
3243,3079,05,EC Siekierki,52.193315,21.085261,0,1
3244,3080,01,Statkowskiego,52.190773,21.083179,5,10
3245,3080,02,Statkowskiego,52.190099,21.082879,0,2
3246,3080,04,Statkowskiego,52.190524,21.082555,0,8
3247,3081,01,Prefabet,52.187171,21.081949,1,2
3248,3081,02,Prefabet,52.186500,21.081650,0,2
3249,3082,01,Zawodzie,52.184521,21.080738,1,3
3250,3082,02,Zawodzie,52.183824,21.079499,0,4
3251,3083,01,Santocka,52.182645,21.077617,1,4
3252,3083,02,Santocka,52.182362,21.077052,0,4
3253,3084,02,Stępińska,52.206984,21.035327,3,18
3254,3084,51,Stępińska,52.206782,21.036623,0,18
3255,3084,53,Stępińska,52.206016,21.039011,0,3
3256,3084,54,Stępińska,52.205761,21.039202,0,4
3257,3085,01,Iwicka,52.206586,21.042914,0,20
3258,3085,52,Iwicka,52.206810,21.042850,3,18
3259,3086,01,Zakrzewska,52.202156,21.042096,0,5
3260,3086,02,Zakrzewska,52.202179,21.041217,0,4
3261,3086,53,Zakrzewska,52.202527,21.039349,0,5
3262,3087,01,Bobrowiecka,52.200323,21.046160,0,5
3263,3087,02,Bobrowiecka,52.201706,21.046128,0,4
3264,3088,01,Kierbedzia,52.197701,21.046885,0,5
3265,3088,02,Kierbedzia,52.199496,21.046367,0,5
3266,3089,01,os.Bernardyńska,52.192243,21.064382,1,9
3267,3089,02,os.Bernardyńska,52.192567,21.062495,0,7
3268,3090,01,Jeziorko Czerniakowskie,52.191880,21.068054,1,9
3269,3090,02,Jeziorko Czerniakowskie,52.191965,21.067787,0,8
3270,3091,01,Sypniewska,52.190583,21.075717,2,9
3271,3091,02,Sypniewska,52.190900,21.074444,0,8
3272,3092,01,Klarysewska,52.184820,21.060860,2,13
3273,3092,02,Klarysewska,52.184620,21.060277,1,12
3274,3093,01,Batumi,52.180312,21.053751,2,19
3275,3093,02,Batumi,52.179618,21.052407,1,19
3276,3094,01,Stegny,52.177748,21.048756,2,16
3277,3094,02,Stegny,52.177661,21.047312,2,12
3278,3094,05,Stegny,52.178183,21.048304,0,3
3279,3094,06,Stegny,52.178257,21.048888,0,2
3280,3094,53,Stegny,52.177790,21.049080,0,3
3281,3095,01,Warneńska,52.182196,21.045039,2,10
3282,3095,02,Warneńska,52.183696,21.045770,0,9
3283,3096,01,Wróbla,52.173408,21.029580,2,10
3284,3096,02,Wróbla,52.173513,21.030723,1,9
3285,3097,01,Noskowskiego,52.172518,21.039034,2,14
3286,3097,02,Noskowskiego,52.172782,21.038712,1,14
3287,3098,01,Nowoursynowska,52.169835,21.039720,2,7
3288,3098,02,Nowoursynowska,52.170990,21.041860,2,21
3289,3098,03,Nowoursynowska,52.169381,21.041217,0,9
3290,3098,05,Nowoursynowska,52.171312,21.040335,1,14
3291,3099,01,Arbuzowa,52.167594,21.043792,0,7
3292,3099,02,Arbuzowa,52.167780,21.044080,0,7
3293,3100,01,SGGW-Rektorat,52.162465,21.047818,1,9
3294,3100,02,SGGW-Rektorat,52.163767,21.046872,0,9
3295,3101,01,Chopina,52.078089,21.085004,0,2
3296,3101,02,Chopina,52.078068,21.085973,0,2
3297,3102,01,Tango,52.153967,21.011871,0,2
3298,3102,02,Tango,52.154532,21.009404,1,2
3299,3103,02,Łączyny,52.156750,21.002631,0,0
3300,3104,01,Wyczółki,52.158250,21.002380,0,3
3301,3104,02,Wyczółki,52.158425,21.002176,0,0
3302,3105,02,Wiśniowa,52.208483,21.013100,0,5
3303,3106,01,Madalińskiego-Szpital,52.204268,21.015843,0,2
3304,3106,02,Madalińskiego-Szpital,52.203926,21.013682,0,2
3305,3108,01,Krasickiego,52.196755,21.020043,0,6
3306,3108,02,Krasickiego,52.196599,21.018188,3,6
3307,3109,01,Wielicka,52.189456,21.019333,0,3
3308,3109,71,Wielicka,52.189529,21.020512,0,0
3309,3110,01,Ksawerów,52.186370,21.018470,2,3
3310,3110,02,Ksawerów,52.187227,21.018245,0,2
3311,3111,01,os.Domaniewska,52.182860,21.020411,0,0
3312,3111,02,os.Domaniewska,52.183817,21.020241,0,2
3313,3111,04,os.Domaniewska,52.183552,21.019184,1,2
3314,3112,01,Modzelewskiego,52.182925,21.014002,0,2
3315,3112,02,Modzelewskiego,52.183385,21.014711,0,3
3316,3112,03,Modzelewskiego,52.183480,21.013340,0,0
3317,3113,01,Smoluchowskiego,52.179274,21.013942,0,3
3318,3113,02,Smoluchowskiego,52.180377,21.014200,0,3
3319,3113,03,Smoluchowskiego,52.179871,21.015170,0,6
3320,3113,04,Smoluchowskiego,52.179770,21.013045,0,5
3321,3114,01,Metro Wierzbno,52.188551,21.017226,2,3
3322,3114,02,Metro Wierzbno,52.189597,21.016916,0,3
3323,3114,03,Metro Wierzbno,52.188948,21.016396,0,0
3324,3114,04,Metro Wierzbno,52.189105,21.018001,0,0
3325,3114,05,Metro Wierzbno,52.189224,21.018351,1,3
3326,3114,06,Metro Wierzbno,52.189151,21.016175,0,3
3327,3114,71,Metro Wierzbno,52.189507,21.020954,0,0
3328,3114,72,Metro Wierzbno,52.189365,21.019950,0,0
3329,3115,01,Telewizja Polska,52.189009,21.012806,1,2
3330,3115,02,Telewizja Polska,52.189101,21.012771,0,3
3331,3115,03,Telewizja Polska,52.188869,21.011400,0,0
3332,3115,04,Telewizja Polska,52.188911,21.012078,0,0
3333,3116,01,Samochodowa,52.188926,21.008580,1,2
3334,3116,02,Samochodowa,52.189032,21.006581,0,5
3335,3116,03,Samochodowa,52.188825,21.007105,0,0
3336,3116,04,Samochodowa,52.188865,21.007769,0,0
3337,3116,06,Samochodowa,52.189475,21.007489,0,3
3338,3117,01,Konduktorska,52.200955,21.031341,0,6
3339,3117,02,Konduktorska,52.200690,21.029763,2,5
3340,3118,01,Kielecka,52.206813,21.003722,0,0
3341,3118,02,Kielecka,52.206836,21.004010,0,0
3342,3118,71,Kielecka,52.206732,21.002608,0,0
3343,3120,01,Ursynów Płn.,52.162080,21.038130,0,6
3344,3120,02,Ursynów Płn.,52.162936,21.037745,0,6
3345,3120,03,Ursynów Płn.,52.160479,21.036462,0,3
3346,3120,04,Ursynów Płn.,52.161374,21.036301,0,3
3347,3120,05,Ursynów Płn.,52.162031,21.036944,0,6
3348,3120,06,Ursynów Płn.,52.161925,21.036976,0,3
3349,3120,07,Ursynów Płn.,52.162260,21.034201,0,6
3350,3120,08,Ursynów Płn.,52.162165,21.033854,0,6
3351,3121,01,Strzeleckiego,52.156120,21.045000,1,11
3352,3121,02,Strzeleckiego,52.157163,21.043851,0,7
3353,3121,03,Strzeleckiego,52.157185,21.046209,0,7
3354,3121,04,Strzeleckiego,52.156060,21.042800,0,4
3355,3122,01,Teligi,52.154363,21.049208,1,15
3356,3122,02,Teligi,52.155419,21.049075,0,8
3357,3122,03,Teligi,52.154719,21.050840,1,7
3358,3122,04,Teligi,52.155280,21.050620,0,2
3359,3123,01,Nugat,52.155812,21.051899,0,2
3360,3123,02,Nugat,52.155940,21.053830,0,2
3361,3124,01,Kopcińskiego,52.157871,21.055669,0,2
3362,3124,02,Kopcińskiego,52.158588,21.055087,0,2
3363,3125,01,Łowicka,52.202500,21.005726,0,4
3364,3125,02,Łowicka,52.202374,21.004701,1,6
3365,3126,01,Tagore'a,52.195326,21.008220,0,5
3366,3126,02,Tagore'a,52.195369,21.007382,3,5
3367,3127,01,Metro Ursynów,52.161608,21.027441,0,2
3368,3127,02,Metro Ursynów,52.162490,21.027830,0,2
3369,3127,03,Metro Ursynów,52.161956,21.026353,1,7
3370,3127,04,Metro Ursynów,52.161971,21.029379,0,6
3371,3128,02,Koński Jar,52.161816,21.024024,1,6
3372,3129,01,Megasam,52.158081,21.021215,0,7
3373,3129,02,Megasam,52.158893,21.021303,1,8
3374,3130,01,Pięciolinii,52.155819,21.023741,0,9
3375,3130,02,Pięciolinii,52.155874,21.023070,0,8
3376,3131,01,Dunikowskiego,52.154350,21.031900,1,11
3377,3131,02,Dunikowskiego,52.153135,21.029745,1,6
3378,3131,04,Dunikowskiego,52.154574,21.029861,0,7
3379,3132,01,Metro Stokłosy,52.156487,21.035185,0,3
3380,3132,02,Metro Stokłosy,52.155710,21.033754,0,7
3381,3132,03,Metro Stokłosy,52.155745,21.035104,1,11
3382,3132,04,Metro Stokłosy,52.156841,21.033602,0,2
3383,3133,01,Herbsta,52.150832,21.027393,0,2
3384,3133,02,Herbsta,52.151325,21.026204,1,3
3385,3133,03,Herbsta,52.151820,21.027930,0,7
3386,3134,01,Centrum Onkologii,52.150099,21.033733,0,8
3387,3134,02,Centrum Onkologii,52.148979,21.031729,1,7
3388,3134,03,Centrum Onkologii,52.148532,21.033781,0,5
3389,3134,04,Centrum Onkologii,52.149980,21.031813,0,11
3390,3136,01,Ursynów Płd.,52.153920,21.039330,0,5
3391,3136,02,Ursynów Płd.,52.152980,21.037590,1,4
3392,3136,03,Ursynów Płd.,52.153120,21.039483,0,0
3393,3136,04,Ursynów Płd.,52.154309,21.037853,1,8
3394,3136,05,Ursynów Płd.,52.154146,21.037095,0,2
3395,3136,06,Ursynów Płd.,52.153908,21.037503,0,2
3396,3137,01,Magellana,52.155087,21.042207,0,0
3397,3137,02,Magellana,52.155217,21.040964,0,2
3398,3138,02,Polinezyjska,52.151540,21.047085,0,0
3399,3138,03,Polinezyjska,52.151550,21.048490,1,12
3400,3138,04,Polinezyjska,52.150858,21.046991,1,22
3401,3138,05,Polinezyjska,52.150811,21.048282,0,9
3402,3139,01,Miklaszewskiego,52.147220,21.042800,0,7
3403,3139,02,Miklaszewskiego,52.148278,21.041692,0,7
3404,3139,03,Miklaszewskiego,52.148193,21.043151,1,19
3405,3139,04,Miklaszewskiego,52.147550,21.041660,1,9
3406,3140,01,Stryjeńskich,52.141620,21.045460,0,3
3407,3140,02,Stryjeńskich,52.143026,21.044415,0,7
3408,3140,03,Stryjeńskich,52.142647,21.045957,0,4
3409,3140,04,Stryjeńskich,52.142001,21.043841,0,0
3410,3141,01,Braci Wagów,52.144275,21.049540,0,4
3411,3141,02,Braci Wagów,52.143713,21.048170,0,5
3412,3142,01,Natolin Płn.,52.146814,21.054619,0,2
3413,3142,02,Natolin Płn.,52.144980,21.050750,0,0
3414,3142,03,Natolin Płn.,52.144907,21.052188,0,0
3415,3142,04,Natolin Płn.,52.145898,21.051394,0,2
3416,3142,06,Natolin Płn.,52.146002,21.052800,0,0
3417,3142,08,Natolin Płn.,52.146323,21.053455,0,2
3418,3142,22,Natolin Płn.,52.144619,21.049996,0,5
3419,3143,02,Cynamonowa,52.147713,21.056299,0,3
3420,3143,04,Cynamonowa,52.149143,21.055655,0,8
3421,3144,01,Szolc-Rogozińskiego,52.149916,21.053264,0,9
3422,3144,02,Szolc-Rogozińskiego,52.150250,21.051930,0,8
3423,3145,01,Migdałowa,52.144330,21.057489,0,0
3424,3145,02,Migdałowa,52.145385,21.056774,0,0
3425,3146,01,Lanciego,52.140986,21.061805,0,6
3426,3146,02,Lanciego,52.140633,21.060145,1,6
3427,3146,03,Lanciego,52.141305,21.060683,0,0
3428,3147,01,Europejska,52.160745,21.092919,0,5
3429,3147,02,Europejska,52.160749,21.092777,1,4
3430,3148,01,Vogla-Morysin,52.161235,21.101540,0,5
3431,3148,02,Vogla-Morysin,52.161282,21.100796,0,3
3432,3149,01,Ruczaj,52.161273,21.104913,0,4
3433,3149,02,Ruczaj,52.161305,21.104772,0,3
3434,3150,01,Syta,52.165583,21.108931,0,1
3435,3150,02,Syta,52.164634,21.108991,0,3
3436,3150,03,Syta,52.164704,21.110022,0,1
3437,3151,01,Ciszewskiego,52.158962,21.050545,0,7
3438,3151,02,Ciszewskiego,52.159458,21.052174,1,2
3439,3151,04,Ciszewskiego,52.159822,21.050869,0,8
3440,3151,06,Ciszewskiego,52.158594,21.049873,0,4
3441,3152,01,Glebowa,52.179462,21.101836,0,1
3442,3152,02,Glebowa,52.179449,21.101792,0,1
3443,3153,01,Lercha,52.162110,21.114493,0,1
3444,3153,02,Lercha,52.161862,21.115048,1,1
3445,3154,01,Zawady,52.159458,21.118741,0,1
3446,3154,02,Zawady,52.159448,21.118836,1,1
3447,3155,01,Metryczna,52.156140,21.126343,0,1
3448,3155,02,Metryczna,52.156016,21.125360,0,1
3449,3156,02,Bartyki,52.156397,21.128945,0,1
3450,3156,51,Bartyki,52.154885,21.129989,0,1
3451,3157,01,Grabalówki,52.151260,21.132814,0,1
3452,3157,02,Grabalówki,52.151038,21.133077,0,1
3453,3158,51,Hoserów,52.148243,21.135187,0,1
3454,3158,52,Hoserów,52.148233,21.135278,0,1
3455,3159,01,Kępa Zawadowska,52.145788,21.138184,0,1
3456,3159,02,Kępa Zawadowska,52.145651,21.138648,0,1
3457,3160,01,Mysiadło,52.098588,21.018597,1,5
3458,3160,02,Mysiadło,52.098557,21.019044,0,7
3459,3160,03,Mysiadło,52.098486,21.021250,0,3
3460,3160,04,Mysiadło,52.097816,21.017554,1,1
3461,3160,05,Mysiadło,52.097778,21.017616,1,1
3462,3161,01,Energetyczna,52.087367,21.019278,1,5
3463,3161,02,Energetyczna,52.088711,21.019301,0,4
3464,3162,03,Lamina,52.082275,21.022598,1,5
3465,3162,04,Lamina,52.083285,21.022416,0,4
3466,3163,01,Szkolna,52.076930,21.026045,4,11
3467,3163,02,Szkolna,52.079228,21.024764,0,0
3468,3163,03,Szkolna,52.078359,21.025101,0,0
3469,3164,01,Chyliczkowska-Technikum,52.076512,21.036035,1,4
3470,3164,02,Chyliczkowska-Technikum,52.076350,21.033530,0,3
3471,3164,03,Chyliczkowska-Technikum,52.076380,21.032141,1,4
3472,3165,01,Kusocińskiego,52.079869,21.021417,0,3
3473,3165,02,Kusocińskiego,52.079786,21.021590,1,7
3474,3167,01,Urząd Miasta,52.073121,21.027167,3,5
3475,3167,02,Urząd Miasta,52.074301,21.028345,0,0
3476,3167,03,Urząd Miasta,52.073943,21.028934,3,5
3477,3168,01,Kolejka Piaseczyńska,52.069128,21.025004,3,5
3478,3168,02,Kolejka Piaseczyńska,52.067853,21.023226,2,8
3479,3168,03,Kolejka Piaseczyńska,52.069095,21.023998,0,0
3480,3168,04,Kolejka Piaseczyńska,52.068047,21.024405,0,1
3481,3169,01,PKP Piaseczno,52.065282,21.019095,3,4
3482,3169,02,PKP Piaseczno,52.065929,21.020273,4,9
3483,3169,03,PKP Piaseczno,52.067068,21.017610,1,3
3484,3169,04,PKP Piaseczno,52.067048,21.017531,0,2
3485,3169,05,PKP Piaseczno,52.067839,21.017018,0,0
3486,3169,06,PKP Piaseczno,52.067469,21.017419,1,2
3487,3169,07,PKP Piaseczno,52.067737,21.016619,0,1
3488,3170,01,Zalesie Dolne,52.056779,21.008163,3,4
3489,3170,02,Zalesie Dolne,52.057609,21.008649,2,5
3490,3171,01,Zalesinek,52.051816,20.998731,2,3
3491,3171,02,Zalesinek,52.051945,20.999446,2,5
3492,3172,01,Gołków-Letnisko,52.049325,20.989720,2,4
3493,3172,02,Gołków-Letnisko,52.049348,20.989966,1,5
3494,3173,01,Dom Artystów,52.084741,21.078739,0,2
3495,3173,02,Dom Artystów,52.084638,21.079689,0,1
3496,3174,01,Zielona,52.076930,21.049349,1,2
3497,3174,02,Zielona,52.076870,21.048560,0,2
3498,3175,01,Chylice,52.078489,21.063915,1,2
3499,3175,02,Chylice,52.078296,21.062056,0,2
3500,3176,01,Jasna,52.077915,21.071285,1,2
3501,3176,02,Jasna,52.077890,21.072135,0,2
3502,3177,01,Pańska,52.077998,21.078279,1,2
3503,3177,02,Pańska,52.077908,21.076508,0,2
3504,3177,71,Pańska,52.078136,21.075214,0,0
3505,3178,01,Tabita,52.078137,21.088157,0,2
3506,3178,02,Tabita,52.078096,21.089514,0,2
3507,3179,01,Skolimów,52.077302,21.101488,0,1
3508,3179,02,Skolimów,52.077135,21.099933,0,3
3509,3179,03,Skolimów,52.077372,21.100081,0,0
3510,3180,01,pl.Sportowy,52.077869,21.110081,0,2
3511,3180,02,pl.Sportowy,52.077905,21.111336,0,2
3512,3181,01,Piasta,52.078499,21.118088,2,3
3513,3181,02,Piasta,52.078928,21.118493,0,2
3514,3182,01,Stocer,52.080300,21.113750,1,2
3515,3182,03,Stocer,52.080656,21.113806,0,0
3516,3183,01,Park Zdrojowy,52.084256,21.119725,2,3
3517,3183,02,Park Zdrojowy,52.083710,21.119557,0,2
3518,3184,01,Sobieskiego,52.088484,21.121453,1,3
3519,3184,02,Sobieskiego,52.089018,21.121706,0,2
3520,3185,01,CH Stara Papiernia,52.090737,21.122549,1,4
3521,3185,02,CH Stara Papiernia,52.090666,21.122698,1,3
3522,3186,01,Osiedle Mirków,52.097502,21.135279,2,5
3523,3186,02,Osiedle Mirków,52.096658,21.136175,0,2
3524,3186,03,Osiedle Mirków,52.094814,21.134876,0,0
3525,3186,04,Osiedle Mirków,52.094737,21.134841,1,1
3526,3187,01,Mirkowska,52.102573,21.125513,1,1
3527,3187,02,Mirkowska,52.103309,21.126513,0,0
3528,3187,03,Mirkowska,52.101067,21.125455,0,3
3529,3187,04,Mirkowska,52.100376,21.125380,0,2
3530,3188,01,Klarysew,52.102233,21.114393,1,5
3531,3188,02,Klarysew,52.103190,21.114412,0,4
3532,3188,03,Klarysew,52.102628,21.116018,1,2
3533,3190,01,Mandarynki,52.144639,21.063852,1,6
3534,3190,02,Mandarynki,52.145823,21.063123,0,6
3535,3191,01,Iwiczna,52.091655,21.018771,1,5
3536,3191,02,Iwiczna,52.091821,21.019215,0,5
3537,3192,01,Mirków-Szkoła,52.099405,21.130917,2,5
3538,3192,02,Mirków-Szkoła,52.100001,21.129684,0,2
3539,3193,01,Polna,52.094747,21.117300,1,5
3540,3193,02,Polna,52.096698,21.116701,0,5
3541,3194,01,Małcużyńskiego,52.139057,21.055169,0,4
3542,3194,02,Małcużyńskiego,52.138933,21.054433,1,4
3543,3195,01,os.Wyżyny,52.137584,21.050251,0,4
3544,3195,02,os.Wyżyny,52.137975,21.049090,0,3
3545,3195,04,os.Wyżyny,52.137000,21.049703,2,8
3546,3196,01,Zaściankowa,52.168401,21.107369,0,1
3547,3196,02,Zaściankowa,52.167080,21.108000,0,1
3548,3197,01,Jara,52.173436,21.108047,0,1
3549,3197,02,Jara,52.173012,21.107778,0,1
3550,3198,01,Siedliskowa,52.177033,21.106317,0,1
3551,3198,02,Siedliskowa,52.176264,21.107120,0,1
3552,3199,01,Zaolziańska,52.160773,21.021016,0,7
3553,3200,01,Belgradzka,52.141828,21.066458,0,0
3554,3200,02,Belgradzka,52.143001,21.065742,0,6
3555,3200,04,Belgradzka,52.142155,21.065390,1,6
3556,3201,01,Lokajskiego,52.138791,21.069500,0,2
3557,3201,02,Lokajskiego,52.139723,21.068778,0,0
3558,3201,04,Lokajskiego,52.138919,21.068053,0,2
3559,3202,01,Raabego,52.136014,21.061193,0,0
3560,3202,02,Raabego,52.136950,21.060593,0,2
3561,3202,03,Raabego,52.136637,21.061603,0,2
3562,3203,01,Małej Łąki,52.134517,21.052970,0,7
3563,3203,04,Małej Łąki,52.133504,21.054056,2,8
3564,3205,01,Dom Kultury,52.067919,21.028058,1,3
3565,3206,01,SGGW-Klinika,52.160392,21.049924,1,7
3566,3206,02,SGGW-Klinika,52.161511,21.049202,0,6
3567,3207,01,Grzegorzewskiej,52.152273,21.056524,1,7
3568,3207,02,Grzegorzewskiej,52.153206,21.055583,0,6
3569,3208,01,Płaskowickiej,52.148486,21.060231,1,6
3570,3208,02,Płaskowickiej,52.150014,21.059231,0,6
3571,3208,03,Płaskowickiej,52.149660,21.060775,0,5
3572,3208,04,Płaskowickiej,52.148834,21.058577,1,5
3573,3209,01,Kiepury,52.135980,21.072786,0,2
3574,3209,02,Kiepury,52.136844,21.072377,0,3
3575,3215,01,Gołków-Wieś,52.044960,20.977070,0,0
3576,3215,02,Gołków-Wieś,52.045178,20.977485,2,3
3577,3216,02,Zielona,52.042030,20.971840,2,3
3578,3216,03,Zielona,52.041411,20.970469,0,0
3579,3217,01,Ogrodowa,52.040075,20.954484,0,1
3580,3218,01,Głosków-Szkoła,52.036891,20.943750,0,1
3581,3218,02,Głosków-Szkoła,52.036791,20.943040,0,0
3582,3218,03,Głosków-Szkoła,52.036730,20.944145,0,0
3583,3219,01,Milenium,52.032754,20.951679,0,0
3584,3219,02,Milenium,52.033052,20.951099,0,1
3585,3220,01,Głosków-Zielone,52.029250,20.959261,0,0
3586,3220,02,Głosków-Zielone,52.029304,20.959540,1,3
3587,3221,01,Głosków-Letnisko,52.035101,20.963904,0,0
3588,3221,02,Głosków-Letnisko,52.034847,20.963847,1,3
3589,3222,01,Rozjazd Oborski,52.089660,21.107358,0,1
3590,3222,02,Rozjazd Oborski,52.089778,21.108354,0,1
3591,3223,01,Bydgoska,52.085559,21.094194,0,2
3592,3223,02,Bydgoska,52.085800,21.095599,0,1
3593,3223,04,Bydgoska,52.085023,21.094718,0,0
3594,3224,01,Śniadeckich,52.085024,21.074002,0,1
3595,3224,02,Śniadeckich,52.084881,21.075443,0,1
3596,3224,03,Śniadeckich,52.085343,21.074766,0,1
3597,3225,01,Chyliczki,52.084449,21.063971,0,1
3598,3225,02,Chyliczki,52.084579,21.065350,0,1
3599,3226,01,Książąt Mazowieckich,52.082016,21.048775,0,1
3600,3226,02,Książąt Mazowieckich,52.082333,21.050167,0,1
3601,3227,01,Markowskiego,52.080317,21.042342,0,1
3602,3227,02,Markowskiego,52.080538,21.043422,0,0
3603,3228,01,Metro Pole Mokotowskie,52.208704,21.007486,1,3
3604,3228,02,Metro Pole Mokotowskie,52.208406,21.008118,1,9
3605,3228,03,Metro Pole Mokotowskie,52.208369,21.007819,0,0
3606,3228,04,Metro Pole Mokotowskie,52.208837,21.007694,0,0
3607,3228,06,Metro Pole Mokotowskie,52.207023,21.008570,0,0
3608,3228,08,Metro Pole Mokotowskie,52.207901,21.009837,0,2
3609,3229,01,Madalińskiego,52.202810,21.010190,1,3
3610,3229,02,Madalińskiego,52.203651,21.010095,1,5
3611,3229,03,Madalińskiego,52.203141,21.009576,0,2
3612,3229,04,Madalińskiego,52.203215,21.009511,0,4
